Price (TL),Room,Size (m²),Building Age,IL,ILCE,Neighborhood
13500,3+1,113,,Ankara,Keçiören,Ufuktepe
45000,3.5+1,214,,Ankara,Çankaya,Kavaklıdere
19000,3+1,130,,Ankara,Keçiören,Aktepe
25750,1+1,65,,Ankara,Çankaya,Yıldız
19000,3+1,120,,Ankara,Keçiören,Aktepe
38000,3+1,185,,Ankara,Yenimahalle,Batıkent
30000,1+1,75,,Ankara,Gölbaşı,Merkez
23500,3+1,115,,Ankara,Yenimahalle,Batıkent
16000,3+1,120,,Ankara,Yenimahalle,Demetevler
22000,1+1,70,,Ankara,Etimesgut,Merkez
20000,3+1,116,,Ankara,Mamak,Gülveren
20000,Stüdyo (1+0),60,,Ankara,Çankaya,Çayyolu/Ümitköy
37000,4+1,180,,Ankara,Çankaya,Merkez
23000,3+1,123,,Ankara,Sincan,Merkez
25000,2+1,92,,Ankara,Etimesgut,Merkez
75000,3+1,250,,Ankara,Çankaya,Ayrancı
23500,3+1,140,,Ankara,Keçiören,Aktepe
27000,3+1,120,,Ankara,Çankaya,Cebeci
60000,4+1,260,,Ankara,Etimesgut,Çarşı
36000,3+1,145,,Ankara,Etimesgut,Eryaman
16000,1+1,70,,Ankara,Çubuk,Merkez
18000,3+1,137,,Ankara,Etimesgut,Merkez
21500,1+1,50,,Ankara,Çankaya,Çayyolu/Ümitköy
22500,4+1,200,,Ankara,Yenimahalle,Merkez
23000,2+1,90,,Ankara,Etimesgut,Eryaman
19000,2+1,115,,Ankara,Sincan,Yenikent
20000,3+1,130,,Ankara,Çankaya,Dikmen
20000,3+1,110,,Ankara,Sincan,Merkez
20000,3+1,120,,Ankara,Altındağ,Hasköy
17500,2+1,95,,Ankara,Mamak,Demirlibahçe
15000,3+1,120,,Ankara,Keçiören,Esertepe / Yayla
28000,3+1,130,,Ankara,Yenimahalle,Demetevler
45000,4+1,192,,Ankara,Yenimahalle,Batıkent
21500,1+1,60,,Ankara,Etimesgut,Eryaman
25000,2+1,120,,Ankara,Çankaya,Kavaklıdere
33000,1+1,75,,Ankara,Yenimahalle,A.O.Çiftliği(Aoç)
17750,2+1,150,,Ankara,Keçiören,Esertepe / Yayla
35000,3+1,135,,Ankara,Çankaya,Öveçler
16500,3+1,110,,Ankara,Yenimahalle,Şentepe
35000,3+1,110,,Ankara,Çankaya,Çayyolu/Ümitköy
20250,1+1,55,,Ankara,Etimesgut,Eryaman
18000,3+1,120,,Ankara,Sincan,Merkez
20000,3+1,125,,Ankara,Etimesgut,Çarşı
23000,3+1,110,,Ankara,Yenimahalle,Karşıyaka
23000,2+1,115,,Ankara,Yenimahalle,A.O.Çiftliği(Aoç)
23000,2+1,85,,Ankara,Etimesgut,Eryaman
20000,3+1,145,,Ankara,Keçiören,Esertepe / Yayla
22000,2.5+1,120,,Ankara,Keçiören,Etlik / İncirli
17500,3.5+1,130,,Ankara,Keçiören,Bağlum
42500,2+1,99,,Ankara,Keçiören,Etlik / İncirli
13750,3+1,125,,Ankara,Keçiören,Ufuktepe
18000,3+1,135,,Ankara,Sincan,Yenikent
14500,2+1,95,,Ankara,Sincan,Merkez
25000,1+1,60,,Ankara,Yenimahalle,Batıkent
11500,2+1,75,,Ankara,Sincan,Fatih
17500,2+1,115,,Ankara,Kahramankazan,Kazan
18000,3+1,115,,Ankara,Altındağ,Merkez
25000,1+1,90,,Ankara,Mamak,Boğaziçi
36000,3+1,135,,Ankara,Keçiören,Etlik / İncirli
46000,4+1,220,,Ankara,Çankaya,Merkez
36000,2+1,105,,Ankara,Çankaya,Çayyolu/Ümitköy
22000,2+1,80,,Ankara,Gölbaşı,Merkez
22000,3+1,165,,Ankara,Keçiören,Bağlum
8250,1+1,65,,Ankara,Mamak,Merkez
16500,3+1,115,,Ankara,Sincan,Fatih
28000,3+1,125,,Ankara,Keçiören,Esertepe / Yayla
14000,2+1,90,,Ankara,Mamak,Merkez
16500,3+1,130,,Ankara,Keçiören,Bağlum
36000,2+1,105,,Ankara,Gölbaşı,Merkez
14950,3+1,100,,Ankara,Altındağ,Hasköy
38500,4+1,150,,Ankara,Yenimahalle,Merkez
21000,3+1,120,,Ankara,Keçiören,Şenlik/Güçlükaya
13000,3+1,110,,Ankara,Mamak,Merkez
17000,3+1,120,,Ankara,Altındağ,Merkez
16500,3+1,90,,Ankara,Yenimahalle,Merkez
21000,3+1,135,,Ankara,Etimesgut,Merkez
28000,1+1,60,,Ankara,Gölbaşı,Merkez
16500,1+1,70,,Ankara,Polatlı,Çarşı
43500,4+1,220,,Ankara,Etimesgut,Merkez
18500,3+1,110,,Ankara,Yenimahalle,Merkez
17000,2+1,90,,Ankara,Keçiören,Etlik / İncirli
12900,3+1,100,,Ankara,Keçiören,Sanatoryum
16000,2+1,94,,Ankara,Etimesgut,Merkez
8500,2+1,75,,Ankara,Altındağ,Merkez
38000,4+1,190,,Ankara,Pursaklar,Merkez
30000,3+1,110,,Ankara,Mamak,Abidinpaşa
20000,3+1,120,,Ankara,Mamak,Boğaziçi
25550,3+1,120,,Ankara,Mamak,Akdere
25000,3+1,130,,Ankara,Çankaya,Öveçler
26000,3+1,155,,Ankara,Pursaklar,Merkez
18000,3+1,130,,Ankara,Keçiören,Bağlum
16000,3+1,105,,Ankara,Sincan,Merkez
25000,3+1,115,,Ankara,Çankaya,Dikmen
25000,2+1,90,,Ankara,Yenimahalle,A.O.Çiftliği(Aoç)
15000,2+1,100,,Ankara,Keçiören,Merkez
15000,1+1,85,,Ankara,Keçiören,Şenlik/Güçlükaya
28000,2+1,90,,Ankara,Çankaya,Çayyolu/Ümitköy
33000,4.5+1,200,,Ankara,Yenimahalle,Merkez
23000,2.5+1,110,,Ankara,Çankaya,Ayrancı
34500,4+1,150,,Ankara,Çankaya,Kırkkonaklar
14000,3+1,120,,Ankara,Yenimahalle,Karşıyaka
95000,3+1,158,,Ankara,Çankaya,Hürriyet
17500,3+1,130,,Ankara,Yenimahalle,Demetevler
13500,1+1,55,,Ankara,Sincan,Merkez
15000,3+1,160,,Ankara,Sincan,Temelli
14000,3.5+1,135,,Ankara,Mamak,Misket
19000,2+1,110,,Ankara,Etimesgut,Çarşı
20000,3+1,125,,Ankara,Etimesgut,Çarşı
25000,1+1,43,,Ankara,Çankaya,Çayyolu/Ümitköy
15500,3+1,120,,Ankara,Sincan,Merkez
33000,3+1,135,,Ankara,Keçiören,Etlik / İncirli
25000,2+1,100,,Ankara,Çankaya,Öveçler
20000,3+1,110,,Ankara,Keçiören,Şenlik/Güçlükaya
20000,1+1,55,,Ankara,Mamak,Akdere
53000,3+1,165,,Ankara,Yenimahalle,Demetevler
24000,2+1,80,,Ankara,Çankaya,Kızılay
15000,2+1,100,,Ankara,Elmadağ,Merkez
19750,3+1,120,,Ankara,Keçiören,Esertepe / Yayla
21000,1+1,70,,Ankara,Çankaya,Cebeci
22500,3+1,116,,Ankara,Keçiören,Aktepe
14000,3+1,149,,Ankara,Sincan,Temelli
24000,3+1,160,,Ankara,Altındağ,Ulubey
25000,3+1,150,,Ankara,Mamak,Merkez
33000,1+1,50,,Ankara,Çankaya,Çayyolu/Ümitköy
21000,1+1,55,,Ankara,Etimesgut,Eryaman
16500,3+1,120,,Ankara,Mamak,Misket
16000,2+1,85,,Ankara,Mamak,Misket
26500,1+1,60,,Ankara,Gölbaşı,Merkez
20500,3+1,130,,Ankara,Yenimahalle,Demetevler
25750,2+1,110,,Ankara,Sincan,Merkez
43500,2+1,130,,Ankara,Çankaya,Çayyolu/Ümitköy
34000,3+1,130,,Ankara,Çankaya,Bahçelievler
18000,3+1,160,,Ankara,Mamak,Merkez
19000,1+1,55,,Ankara,Çankaya,Zafertepe
20900,1+1,55,,Ankara,Yenimahalle,İstasyon
16000,3+1,135,,Ankara,Etimesgut,Merkez
10000,1+1,55,,Ankara,Çubuk,Merkez
28000,3+1,105,,Ankara,Etimesgut,Eryaman
33000,3+1,165,,Ankara,Yenimahalle,Şentepe
22000,1+1,68,,Ankara,Etimesgut,Çarşı
45000,1+1,45,,Ankara,Çankaya,Tunalı Hilmi
70000,2+1,94,,Ankara,Çankaya,Balgat
25000,3+1,155,,Ankara,Yenimahalle,Batıkent
29000,3+1,125,,Ankara,Çankaya,Balgat
23000,2+1,131,,Ankara,Sincan,Fatih
9500,1+1,65,,Ankara,Çubuk,Merkez
16500,3+1,120,,Ankara,Sincan,Fatih
16000,3+1,145,,Ankara,Altındağ,Merkez
24000,3+1,130,,Ankara,Çankaya,Dikmen
40000,4+1,180,,Ankara,Keçiören,Sanatoryum
20000,3+1,116,,Ankara,Keçiören,Aktepe
25000,1+1,50,,Ankara,Gölbaşı,Merkez
55000,3+1,180,,Ankara,Çankaya,Çayyolu/Ümitköy
32000,3+1,110,,Ankara,Etimesgut,Eryaman
16000,2+1,80,,Ankara,Keçiören,Sanatoryum
39500,1+1,75,,Ankara,Çankaya,Bahçelievler
38000,4+1,220,,Ankara,Keçiören,Sanatoryum
20500,3+1,120,,Ankara,Çankaya,Dikmen
50000,3+1,220,,Ankara,Çankaya,Tunalı Hilmi
20000,4+1,145,,Ankara,Mamak,Merkez
28000,3+1,115,,Ankara,Mamak,Boğaziçi
25000,2+1,110,,Ankara,Yenimahalle,Demetevler
20000,2+1,75,,Ankara,Çankaya,Cebeci
40000,4+1,200,,Ankara,Çankaya,Yıldız
21000,1+1,70,,Ankara,Yenimahalle,Batıkent
28750,3+1,150,,Ankara,Yenimahalle,Merkez
40000,1+1,55,,Ankara,Etimesgut,Çarşı
26000,1+1,35,,Ankara,Çankaya,Cebeci
45999,4+1,165,,Ankara,Etimesgut,Çarşı
30000,1+1,85,,Ankara,Keçiören,Ufuktepe
22500,3+1,145,,Ankara,Polatlı,Çarşı
35000,3+1,135,,Ankara,Çankaya,Ayrancı
40000,4+2,250,,Ankara,Keçiören,Sanatoryum
23000,3+1,140,,Ankara,Sincan,Temelli
15000,3+1,120,,Ankara,Mamak,Boğaziçi
25500,2+1,110,,Ankara,Polatlı,Çarşı
20000,3+1,145,,Ankara,Kahramankazan,Kazan
15000,2+1,81,,Ankara,Yenimahalle,Demetevler
30000,3+1,135,,Ankara,Etimesgut,Çarşı
65000,4+1,220,,Ankara,Çankaya,Çayyolu/Ümitköy
35000,3+1,125,,Ankara,Çankaya,Çayyolu/Ümitköy
10000,3+1,145,,Ankara,Şereflikoçhisar,Merkez
12000,3+1,145,,Ankara,Şereflikoçhisar,Merkez
29000,1+1,50,,Ankara,Çankaya,Dikmen
45000,2+1,90,,Ankara,Çankaya,Dikmen
15450,1+1,50,,Ankara,Gölbaşı,Merkez
25000,3+1,160,,Ankara,Keçiören,Ufuktepe
15500,3+1,125,,Ankara,Keçiören,Ufuktepe
32500,3+1,125,,Ankara,Çankaya,Ayrancı
24200,3+1,125,,Ankara,Çankaya,Merkez
26500,3+1,150,,Ankara,Yenimahalle,Batıkent
13500,2+1,95,,Ankara,Mamak,Boğaziçi
17800,2+1,85,,Ankara,Keçiören,Aktepe
22500,3+1,150,,Ankara,Mamak,Boğaziçi
30000,5+1,180,,Ankara,Keçiören,Etlik / İncirli
36000,4+1,150,,Ankara,Çankaya,Kırkkonaklar
20000,3+1,130,,Ankara,Yenimahalle,Batıkent
15500,3+1,115,,Ankara,Mamak,Boğaziçi
17000,2+1,72,,Ankara,Çubuk,Merkez
35000,3+1,135,,Ankara,Çankaya,Kırkkonaklar
21450,3+1,120,,Ankara,Altındağ,Hasköy
21500,1+1,80,,Ankara,Keçiören,Etlik / İncirli
22000,3+1,130,,Ankara,Çankaya,Dikmen
35000,3+1,110,,Ankara,Çankaya,Çayyolu/Ümitköy
18500,3+1,135,,Ankara,Mamak,Boğaziçi
37500,2+1,130,,Ankara,Çankaya,Yıldız
20000,1+1,55,,Ankara,Çankaya,Çayyolu/Ümitköy
25000,1+1,55,,Ankara,Çankaya,Çayyolu/Ümitköy
27500,3+1,125,,Ankara,Çankaya,Ayrancı
25000,3+1,140,,Ankara,Keçiören,Esertepe / Yayla
14500,3+1,135,,Ankara,Altındağ,Merkez
21000,1+1,62,,Ankara,Kahramankazan,Kazan
16000,2+1,105,,Ankara,Keçiören,Etlik / İncirli
25000,3+1,130,,Ankara,Gölbaşı,Merkez
16750,3+1,145,,Ankara,Keçiören,Aktepe
19250,3+1,105,,Ankara,Sincan,Fatih
36000,3+1,165,,Ankara,Etimesgut,Çarşı
15000,2+1,100,,Ankara,Keçiören,Ufuktepe
12500,2+1,98,,Ankara,Akyurt,Merkez
35000,4+1,180,,Ankara,Etimesgut,Merkez
38000,3+1,160,,Ankara,Çankaya,Yıldız
40000,3+1,140,,Ankara,Çankaya,Dikmen
22500,3+1,135,,Ankara,Sincan,Merkez
40000,3+1,140,,Ankara,Çankaya,Dikmen
22500,3+1,135,,Ankara,Sincan,Merkez
35000,2+1,120,,Ankara,Çankaya,Kavaklıdere
24000,1+1,75,,Ankara,Çankaya,Bahçelievler
14000,3+1,120,,Ankara,Kahramankazan,Kazan
16000,3+1,155,,Ankara,Elmadağ,Merkez
14000,3+1,130,,Ankara,Kahramankazan,Kazan
13000,3+1,135,,Ankara,Altındağ,Ulubey
16000,1+1,80,,Ankara,Keçiören,Ufuktepe
25750,4+1,175,,Ankara,Altındağ,Yeşilöz
26000,1+1,55,,Ankara,Çankaya,Dikmen
27000,3+1,160,,Ankara,Yenimahalle,Şentepe
28500,2+1,100,,Ankara,Yenimahalle,Batıkent
17500,3+1,120,,Ankara,Mamak,Akdere
17500,3+1,120,,Ankara,Çankaya,Sıhhiye/Zafer
18500,3+1,150,,Ankara,Mamak,Merkez
22000,3+1,135,,Ankara,Keçiören,Etlik / İncirli
18500,3+1,120,,Ankara,Keçiören,Etlik / İncirli
30000,1+1,88,,Ankara,Çankaya,Yıldız
15850,3+1,110,,Ankara,Keçiören,Aktepe
18500,1+1,60,,Ankara,Gölbaşı,Merkez
20000,3+1,145,,Ankara,Mamak,Boğaziçi
20000,3+1,130,,Ankara,Mamak,Abidinpaşa
20000,2+1,70,,Ankara,Çankaya,Merkez
21000,3+1,110,,Ankara,Etimesgut,Çarşı
16500,2+1,120,,Ankara,Keçiören,Esertepe / Yayla
18000,3+1,125,,Ankara,Keçiören,Etlik / İncirli
26000,3+1,156,,Ankara,Keçiören,Etlik / İncirli
37500,4+1,215,,Ankara,Keçiören,Esertepe / Yayla
30750,2+1,85,,Ankara,Etimesgut,Eryaman
22000,2+1,90,,Ankara,Çankaya,Sıhhiye
32500,2+1,85,,Ankara,Gölbaşı,Merkez
62500,3+1,138,,Ankara,Çankaya,Yıldız
32000,3+1,140,,Ankara,Çankaya,Ayrancı
16000,3+1,135,,Ankara,Yenimahalle,Demetevler
15000,4+1,140,,Ankara,Mamak,Boğaziçi
17000,3+1,160,,Ankara,Mamak,Merkez
25000,3+1,130,,Ankara,Etimesgut,Çarşı
27500,1+1,55,,Ankara,Çankaya,Çayyolu/Ümitköy
10500,2+1,95,,Ankara,Yenimahalle,Merkez
16000,3+1,120,,Ankara,Keçiören,Aktepe
52000,5+1,280,,Ankara,Yenimahalle,Merkez
31000,1+1,60,,Ankara,Gölbaşı,Merkez
30000,3+1,130,,Ankara,Yenimahalle,Merkez
50000,4+1,260,,Ankara,Çankaya,Merkez
24000,1+1,45,,Ankara,Gölbaşı,Merkez
30000,1+1,92,,Ankara,Etimesgut,Çarşı
15000,3+1,120,,Ankara,Sincan,Merkez
36000,2+1,75,,Ankara,Çankaya,Bahçelievler
30000,1+1,82,,Ankara,Çankaya,Merkez
33000,3+1,130,,Ankara,Çankaya,Ayrancı
36000,2+1,105,,Ankara,Etimesgut,Eryaman
25000,3+1,130,,Ankara,Altındağ,Hasköy
14000,2+1,90,,Ankara,Mamak,Merkez
19000,5+1,240,,Ankara,Keçiören,Esertepe / Yayla
35000,1+1,55,,Ankara,Çankaya,Sıhhiye
30000,1+1,40,,Ankara,Çankaya,Cebeci
30000,1+1,40,,Ankara,Çankaya,Cebeci
32000,1+1,85,,Ankara,Çankaya,Bilkent/Bilkentplaza/Beytepe
19000,2+1,85,,Ankara,Çankaya,Küçükesat
14000,1+1,60,,Ankara,Çubuk,Merkez
14500,3+1,125,,Ankara,Sincan,Merkez
23000,1+1,50,,Ankara,Gölbaşı,Merkez
19000,3+1,110,,Ankara,Yenimahalle,Karşıyaka
20000,3+1,105,,Ankara,Etimesgut,Eryaman
22500,3+1,120,,Ankara,Keçiören,Etlik / İncirli
15500,2+1,97,,Ankara,Sincan,Merkez
20000,1+1,60,,Ankara,Gölbaşı,Merkez
37000,3+1,132,,Ankara,Keçiören,Etlik / İncirli
11500,1+1,55,,Ankara,Keçiören,Etlik / İncirli
35000,1+1,42,,Ankara,Çankaya,Ayrancı
58000,4+1,186,,Ankara,Çankaya,Çayyolu/Ümitköy
34000,2+1,75,,Ankara,Çankaya,Merkez
54000,3.5+1,115,,Ankara,Yenimahalle,Batıkent
22000,1+1,55,,Ankara,Etimesgut,Eryaman
52000,3+1,155,,Ankara,Çankaya,Yıldız
23000,3+1,130,,Ankara,Çankaya,Dikmen
18250,3+1,130,,Ankara,Keçiören,Etlik / İncirli
130000,4.5+1,220,,Ankara,Çankaya,Balgat
22000,1+1,49,,Ankara,Çankaya,Çayyolu/Ümitköy
40000,3+1,154,,Ankara,Mamak,Boğaziçi
15000,Stüdyo (1+0),35,,Ankara,Etimesgut,Eryaman
47000,3+1,160,,Ankara,Çankaya,Bahçelievler
30000,1+1,60,,Ankara,Yenimahalle,A.O.Çiftliği(Aoç)
17000,3+1,120,,Ankara,Keçiören,Bağlum
20000,3+1,125,,Ankara,Keçiören,Etlik / İncirli
13500,2+1,85,,Ankara,Çankaya,Dikmen
14900,2+1,85,,Ankara,Keçiören,Esertepe / Yayla
18400,1+1,54,,Ankara,Etimesgut,Eryaman
25000,3+1,140,,Ankara,Yenimahalle,Batıkent
16500,1+1,47,,Ankara,Gölbaşı,Merkez
19950,3+1,135,,Ankara,Keçiören,Sanatoryum
14250,3+1,120,,Ankara,Mamak,Boğaziçi
18500,2+1,130,,Ankara,Yenimahalle,Batıkent
15750,3+1,130,,Ankara,Akyurt,Merkez
14000,3+1,130,,Ankara,Pursaklar,Altınova
35000,3+1,130,,Ankara,Mamak,Boğaziçi
24950,2+1,90,,Ankara,Yenimahalle,Demetevler
25000,2+1,120,,Ankara,Çankaya,Zafertepe
27500,2+1,105,,Ankara,Çankaya,Cebeci
17000,3+1,120,,Ankara,Etimesgut,Çarşı
34000,1+1,70,,Ankara,Çankaya,Balgat
27500,2+1,65,,Ankara,Çankaya,Merkez
32000,3+1,130,,Ankara,Yenimahalle,Karşıyaka
14250,2+1,85,,Ankara,Altındağ,Merkez
29500,1+1,65,,Ankara,Gölbaşı,Merkez
29750,3+1,135,,Ankara,Çankaya,Dikmen
20000,2+1,90,,Ankara,Mamak,Boğaziçi
16000,3+1,140,,Ankara,Altındağ,Ulubey
18500,3+1,125,,Ankara,Yenimahalle,Demetevler
60000,4+1,300,,Ankara,Çankaya,Yıldız
11000,1+1,50,,Ankara,Çubuk,Merkez
18500,3+1,130,,Ankara,Keçiören,Ufuktepe
19500,2+1,85,,Ankara,Çankaya,Merkez
25500,3+1,115,,Ankara,Yenimahalle,Batıkent
23000,2+1,110,,Ankara,Çankaya,Küçükesat
19000,3+1,128,,Ankara,Mamak,Merkez
39000,3+1,180,,Ankara,Çankaya,Yıldız
25500,3+1,125,,Ankara,Etimesgut,Eryaman
31000,3+1,120,,Ankara,Çankaya,Ayrancı
12500,2+1,100,,Ankara,Altındağ,Merkez
22000,1+1,75,,Ankara,Çankaya,Bahçelievler
14000,3+1,115,,Ankara,Keçiören,Esertepe / Yayla
45000,2+1,75,,Ankara,Çankaya,Ayrancı
25000,1+1,50,,Ankara,Gölbaşı,Merkez
55000,4+1,240,,Ankara,Keçiören,Sanatoryum
24000,2+1,75,,Ankara,Çankaya,Bahçelievler
25000,3+1,120,,Ankara,Çankaya,Dikmen
15500,3+1,120,,Ankara,Keçiören,Sanatoryum
30000,4+1,150,,Ankara,Pursaklar,Merkez
35000,2+1,90,,Ankara,Çankaya,Çayyolu/Ümitköy
18000,Stüdyo (1+0),35,,Ankara,Çankaya,Balgat
28000,5+1,250,,Ankara,Keçiören,Esertepe / Yayla
18350,3+1,120,,Ankara,Etimesgut,Çarşı
22000,1+1,45,,Ankara,Etimesgut,Çarşı
25000,4+1,145,,Ankara,Keçiören,Aktepe
36000,2+1,80,,Ankara,Çankaya,Tunalı Hilmi
23000,3.5+1,150,,Ankara,Altındağ,Ulubey
32000,4+1,200,,Ankara,Altındağ,Hasköy
33000,4+1,190,,Ankara,Etimesgut,Merkez
14750,3+1,130,,Ankara,Pursaklar,Altınova
20000,3+1,125,,Ankara,Gölbaşı,Merkez
26000,1+1,70,,Ankara,Etimesgut,Eryaman
14000,3+1,119,,Ankara,Keçiören,Aktepe
31000,3+1,145,,Ankara,Mamak,Boğaziçi
25000,2+1,70,,Ankara,Çankaya,Sıhhiye/Zafer
30000,2.5+1,142,,Ankara,Yenimahalle,Merkez
30000,3+1,150,,Ankara,Keçiören,Ufuktepe
30000,3+1,125,,Ankara,Çankaya,Ayrancı
20500,3+1,125,,Ankara,Keçiören,Esertepe / Yayla
15000,3+1,115,,Ankara,Sincan,Merkez
30000,3+1,125,,Ankara,Çankaya,Ayrancı
20500,3+1,125,,Ankara,Keçiören,Esertepe / Yayla
15000,3+1,115,,Ankara,Sincan,Merkez
29000,1+1,70,,Ankara,Mamak,Boğaziçi
11750,3+1,130,,Ankara,Polatlı,Çarşı
17500,1+1,65,,Ankara,Çubuk,Merkez
30000,3+1,120,,Ankara,Çankaya,Balgat
15000,3+1,100,,Ankara,Mamak,Abidinpaşa
21000,2+1,85,,Ankara,Etimesgut,Merkez
30000,2+1,100,,Ankara,Çankaya,Anıttepe
29000,2+1,85,,Ankara,Çankaya,Çayyolu/Ümitköy
32000,3+1,130,,Ankara,Çankaya,Ayrancı
18750,3+1,140,,Ankara,Çankaya,Zafertepe
22500,3+1,125,,Ankara,Keçiören,Sanatoryum
35000,3+1,130,,Ankara,Çankaya,Bahçelievler
17000,2+1,100,,Ankara,Keçiören,Ufuktepe
33000,3+1,125,,Ankara,Çankaya,Çayyolu/Ümitköy
19000,2+1,105,,Ankara,Keçiören,Merkez
15000,2+1,85,,Ankara,Çubuk,Merkez
18000,3+1,120,,Ankara,Mamak,Akdere
45000,4+1,200,,Ankara,Keçiören,Sanatoryum
18500,3+1,140,,Ankara,Yenimahalle,Demetevler
15000,3+1,115,,Ankara,Sincan,Merkez
28000,3+1,120,,Ankara,Keçiören,Esertepe / Yayla
19500,3+1,120,,Ankara,Mamak,Boğaziçi
70000,4+1,190,,Ankara,Çankaya,Yıldız
66000,4+1,216,,Ankara,Yenimahalle,Merkez
35000,3+1,150,,Ankara,Çankaya,Yıldız
36000,1+1,64,,Ankara,Çankaya,Zafertepe
30000,2+1,78,,Ankara,Çankaya,Zafertepe
9000,2+1,85,,Ankara,Mamak,Merkez
17500,3+1,115,,Ankara,Altındağ,Ulubey
16500,3+1,145,,Ankara,Mamak,Merkez
12000,3+1,150,,Ankara,Çubuk,Merkez
19500,3+1,135,,Ankara,Keçiören,Etlik / İncirli
19500,3+1,120,,Ankara,Keçiören,Esertepe / Yayla
55000,4+1,240,,Ankara,Çankaya,Gaziosmanpaşa(Gop)
47000,4+1,230,,Ankara,Çankaya,Çayyolu/Ümitköy
50000,3+1,160,,Ankara,Çankaya,Gaziosmanpaşa(Gop)
45000,5+1,280,,Ankara,Çankaya,Dikmen
20350,3+1,120,,Ankara,Mamak,Akdere
16500,Stüdyo (1+0),120,,Ankara,Etimesgut,Çarşı
19000,2+1,85,,Ankara,Etimesgut,Çarşı
16500,3+1,125,,Ankara,Mamak,Akdere
16000,3+1,125,,Ankara,Mamak,Akdere
20000,3+1,120,,Ankara,Keçiören,Merkez
20000,1+1,50,,Ankara,Gölbaşı,Merkez
35000,2+1,130,,Ankara,Mamak,Boğaziçi
21000,3+1,120,,Ankara,Altındağ,Hasköy
32000,1+1,97,,Ankara,Çankaya,Çayyolu/Ümitköy
11000,1+1,65,,Ankara,Mamak,Merkez
11000,1+1,65,,Ankara,Mamak,Merkez
26500,2+1,83,,Ankara,Mamak,Boğaziçi
20000,3+1,125,,Ankara,Sincan,Merkez
16500,3+1,120,,Ankara,Mamak,Akdere
20000,3+1,120,,Ankara,Etimesgut,Çarşı
17500,3+1,100,,Ankara,Yenimahalle,Demetevler
20000,2+1,90,,Ankara,Çankaya,Yıldız
45000,1+1,95,,Ankara,Çankaya,Yıldız
15000,2+1,100,,Ankara,Keçiören,Sanatoryum
18000,2+1,110,,Ankara,Keçiören,Sanatoryum
22000,3+1,150,,Ankara,Gölbaşı,Merkez
34000,5+1,210,,Ankara,Yenimahalle,Merkez
22000,1+1,60,,Ankara,Etimesgut,Eryaman
14500,3+1,120,,Ankara,Sincan,Merkez
19000,2+1,90,,Ankara,Polatlı,Merkez
20000,2.5+1,135,,Ankara,Mamak,Boğaziçi
20000,4+1,185,,Ankara,Mamak,Akdere
23000,4+1,145,,Ankara,Keçiören,Aktepe
63000,4+1,185,,Ankara,Çankaya,Merkez
25000,1+1,55,,Ankara,Gölbaşı,Merkez
20500,3+1,135,,Ankara,Keçiören,Sanatoryum
42000,4+1,225,,Ankara,Keçiören,Sanatoryum
32000,2+1,75,,Ankara,Çankaya,Bahçelievler
95000,4.5+1,400,,Ankara,Çankaya,Yıldız
20000,2+1,100,,Ankara,Çankaya,Öveçler
16500,3+1,115,,Ankara,Sincan,Yenikent
8500,3+1,135,,Ankara,Sincan,Temelli
14250,3+1,125,,Ankara,Sincan,Merkez
18000,2+1,110,,Ankara,Etimesgut,Çarşı
27500,1+1,65,,Ankara,Çankaya,Öveçler
14750,3+1,110,,Ankara,Mamak,Akdere
20000,3+1,125,,Ankara,Etimesgut,Merkez
22000,3+1,110,,Ankara,Yenimahalle,Merkez
14500,1+1,80,,Ankara,Keçiören,Kalaba
19500,Stüdyo (1+0),35,,Ankara,Çankaya,Çayyolu/Ümitköy
20000,2+1,95,,Ankara,Mamak,Merkez
30000,3+1,150,,Ankara,Yenimahalle,Merkez
32000,3+1,150,,Ankara,Etimesgut,Çarşı
12500,2+1,100,,Ankara,Mamak,Boğaziçi
24500,3+1,90,,Ankara,Gölbaşı,Merkez
24500,1+1,60,,Ankara,Yenimahalle,Batıkent
29500,1+1,65,,Ankara,Yenimahalle,Batıkent
75000,5+1,265,,Ankara,Çankaya,Dikmen
15000,3+1,110,,Ankara,Mamak,Akdere
19000,3+1,130,,Ankara,Keçiören,Kalaba
20000,2+1,70,,Ankara,Yenimahalle,İstasyon
13000,2+1,100,,Ankara,Keçiören,Aktepe
29000,2+1,103,,Ankara,Yenimahalle,Ostim
15000,3+1,110,,Ankara,Keçiören,Şenlik/Güçlükaya
13500,2+1,100,,Ankara,Keçiören,Etlik / İncirli
27450,3+1,145,,Ankara,Mamak,Boğaziçi
19000,1+1,70,,Ankara,Gölbaşı,Merkez
18000,1+1,50,,Ankara,Etimesgut,Eryaman
14000,2+1,85,,Ankara,Mamak,Merkez
17500,2+1,80,,Ankara,Etimesgut,Çarşı
50000,3+1,160,,Ankara,Çankaya,Ayrancı
15500,3+1,125,,Ankara,Mamak,Hüseyingazi
33000,3+1,140,,Ankara,Mamak,Boğaziçi
13000,3+1,140,,Ankara,Altındağ,Ulubey
30000,1+1,65,,Ankara,Çankaya,Balgat
25750,2+1,87,,Ankara,Sincan,Merkez
26500,4.5+1,160,,Ankara,Sincan,Yenikent
22500,1+1,55,,Ankara,Çankaya,Kızılay
25000,2+1,85,,Ankara,Etimesgut,Eryaman
23000,2+1,90,,Ankara,Çankaya,Balgat
18000,3+1,120,,Ankara,Pursaklar,Merkez
