"searchResultsLargeThumbnail href","searchResultsLargeThumbnail src","action href","titleIcon src","classifiedTitle","titleIcon href","titleIcon src 2","badge src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-loftta-onu-acik-ferah-manzarali-bos-2-plus1-kiralik-daire-1230433016/detay","https://i0.shbdn.com/photos/43/30/16/lthmb_123043301655n.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","","İNCEK LOFTTA ÖNÜ AÇIK FERAH MANZARALI BOŞ 2+1 KİRALIK DAİRE","https://newinvestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","130","2+1","42.000 TL","22 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-garden-zirve-de-2-plus1-full-esyali-8.kat-kiralik-daire-1236072617/detay","https://i0.shbdn.com/photos/07/26/17/lthmb_1236072617vdy.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","GARDEN ZİRVE DE 2+1 FULL EŞYALI 8.KAT KİRALIK DAİRE","https://happyhomesgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","85","2+1","30.000 TL","22 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-birlik-mah-kiralik-3-plus1-onu-acik-park-manzarali-1236085726/detay","https://i0.shbdn.com/photos/08/57/26/lthmb_1236085726r7b.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ÇANKAYA BİRLİK MAH. KİRALIK 3+1 ÖNÜ AÇIK PARK MANZARALI","https://remaxdeniz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","150","3+1","28.000 TL","22 Mart","ÇankayaYıldız"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sehir-hastanesine-yakini-seval-caddesi-uzeri-3-plus1-kiralik-1230156768/detay","https://i0.shbdn.com/photos/15/67/68/lthmb_12301567683ke.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","","ŞEHİR HASTANESİNE YAKINI SEVAL CADDESİ ÜZERİ 3+1 KİRALIK","https://guvenogluemlakankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","155","3+1","29.000 TL","22 Mart","KeçiörenEtlik / İncirli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-demetevler-ivedik-cad-1-plus0-40-m2-esyali-kiralik-apart-daire-1229440061/detay","https://i0.shbdn.com/photos/44/00/61/lthmb_1229440061bge.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","","DEMETEVLER İVEDİK CAD. 1+0 40 M2 EŞYALI KİRALIK APART DAİRE","https://baskentgyd.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","45","Stüdyo (1+0)","17.000 TL","22 Mart","YenimahalleDemetevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-carsi-dan-cadde-ustu-arka-cephede-sifir-binada-ara-katta-1236086910/detay","https://i0.shbdn.com/photos/08/69/10/lthmb_12360869106pr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ÇARŞI""DAN CADDE ÜSTÜ ARKA CEPHEDE SIFIR BİNADA ARA KATTA","https://carsiemlak06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","75","2+1","40.000 TL","22 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-turyap-tan-toki-turkuaz-ck-5-blokta-4-plus1-ara-kat-kiralik-daire-1221350774/detay","https://i0.shbdn.com/photos/35/07/74/lthmb_1221350774hbr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","","TURYAP'TAN TOKİ TURKUAZ CK-5 BLOKTA 4+1 ARA KAT KİRALIK DAİRE","https://turyapalacaatli.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","200","4+1","25.000 TL","22 Mart","EtimesgutMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ibrahim-akoglu-ilkokulu-yakini-3-plus1-orta-kat-ebeveyn-b-asansorlu-1236086674/detay","https://i0.shbdn.com/photos/08/66/74/lthmb_1236086674vvn.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","İBRAHİM AKOĞLU İLKOKULU YAKINI 3+1 ORTA KAT EBEVEYN B. ASANSÖRLÜ","https://aytemuremlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","145","3+1","17.500 TL","22 Mart","KeçiörenUfuktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-resit-galip-te-2-plus1-sifir-kiralik-daire-1201742519/detay","https://i0.shbdn.com/photos/74/25/19/lthmb_1201742519hny.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=200&pagingSize=50#","","REŞİT GALİP'TE 2+1 SIFIR KİRALIK DAİRE","https://betulemlakgop.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","100","2+1","37.000 TL","22 Mart","ÇankayaGaziosmanpaşa(Gop)"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-pro312-den-eryaman-tunahan-mh-esyali-1-plus1-1236080232/detay","https://i0.shbdn.com/photos/08/02/32/lthmb_1236080232194.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","PRO312'DEN ERYAMAN TUNAHAN MH. EŞYALI 1+1","https://realtyplus.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","70","1+1","20.000 TL","22 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-anteras-gayrimenkul-ovacik-tan-site-konsepti-4-plus1-teras-balkonlu-1236084886/detay","https://i0.shbdn.com/photos/08/48/86/lthmb_1236084886udx.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ANTERAS GAYRİMENKUL OVACIK'TAN SİTE KONSEPTİ 4+1 TERAS BALKONLU","https://anterasgayrimenkulovacik.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","170","4+1","30.000 TL","22 Mart","KeçiörenUfuktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ayyildizlardan-hastane-arkasi-kiralik-3-plus1-aile-apartmani-1156820551/detay","https://i0.shbdn.com/photos/82/05/51/lthmb_11568205517mk.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","AYYILDIZLARDAN HASTANE ARKASI KİRALIK 3+1 AİLE APARTMANI","https://ayyildizlarinsaatemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","135","3+1","15.000 TL","22 Mart","Çubuk"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-serkan-emlaktan-nata-vega-avm-yakini-esyali-kiralik-daire-1236085553/detay","https://i0.shbdn.com/photos/08/55/53/lthmb_1236085553lz2.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","SERKAN EMLAKTAN NATA VEGA AVM YAKINI EŞYALI KİRALIK DAİRE","https://serkanemlakankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","140","3+1","35.000 TL","22 Mart","MamakKayaş"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eryaman-evleri-dogankaya-sitesi-nde-3-plus1-kiralik-daire-1236083573/detay","https://i0.shbdn.com/photos/08/35/73/lthmb_1236083573tdf.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ERYAMAN EVLERİ DOĞANKAYA SİTESİ'NDE 3+1 KİRALIK DAİRE","https://wecseckingayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","31.000 TL","22 Mart","EtimesgutMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-karakecili-cad-uzeri-on-cephe-teras-balkonlu-asansorlu-kiralik-1236084436/detay","https://i0.shbdn.com/photos/08/44/36/lthmb_1236084436fn4.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KARAKEÇİLİ CAD. ÜZERİ ÖN CEPHE TERAS BALKONLU ASANSÖRLÜ KİRALIK","https://safirgayrimenkul06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","135","3+1","20.900 TL","22 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bakimli-yapili-3-plus1-kiralik-daire-1230414782/detay","https://i0.shbdn.com/photos/41/47/82/lthmb_12304147821n5.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","BAKIMLI YAPILI 3+1 KİRALIK DAİRE","https://dgzgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","155","3+1","30.000 TL","22 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bolgenin-en-prestijli-sitesinde-4-plus1-yuzme-havuzlu-kiralik-1232164964/detay","https://i0.shbdn.com/photos/16/49/64/lthmb_1232164964nzh.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","BÖLGENİN EN PRESTİJLİ SİTESİNDE 4+1 YÜZME HAVUZLU KİRALIK !","https://yakutgayrimenkulankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","180","4+1","42.000 TL","17 Mart","Yenimahalle"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tunali-hilmi-caddesi-esat-dortyola-yakin-merkezde-esyali-daire-1236074169/detay","https://i0.shbdn.com/photos/07/41/69/lthmb_12360741694pd.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Tunalı Hilmi Caddesi, Esat Dörtyola Yakın Merkezde Eşyalı Daire","https://remaxvip.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","75","1+1","25.000 TL","22 Mart","ÇankayaMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bahcelievler-de-gazi-hast.yakini-2-plus1-ara-kat-on-c.ful-mobilyali-1224283706/detay","https://i0.shbdn.com/photos/28/37/06/lthmb_1224283706mjt.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","BAHÇELİEVLER'DE GAZİ HAST.YAKINI 2+1 ARA KAT ÖN C.FUL MOBİLYALI","https://alevteknikarsaveemlakofisi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","90","2+1","36.000 TL","22 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kecioren-yayla-mahallesinde-3-plus1-kiralik-daire-1236082731/detay","https://i0.shbdn.com/photos/08/27/31/lthmb_1236082731slx.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KEÇİÖREN YAYLA MAHALLESİNDE 3+1 KİRALIK DAİRE","https://kuttusierdincemlakofisi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","18.000 TL","22 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kecioren-belediye-ve-metro-yakini-kiralik-2-plus1-esyali-daire-1224446552/detay","https://i0.shbdn.com/photos/44/65/52/lthmb_1224446552wh5.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","KEÇİÖREN BELEDİYE VE METRO YAKINI KİRALIK 2+1 (EŞYALI) DAİRE","https://cbelit.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","2+1","30.000 TL","22 Mart","KeçiörenSanatoryum"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-evaloft-ceyhun-atuf-kansu-cad-yani-3-plus1-pluskilerli-arakatta-1228784245/detay","https://i0.shbdn.com/photos/78/42/45/lthmb_1228784245nij.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","EVALOFT ▌CEYHUN ATUF KANSU CAD YANI 3+1+KİLERLİ ARAKATTA","https://evaloftgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","128","3+1","25.900 TL","15 Mart","ÇankayaBalgat"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-etlik-sehir-has-yakini-5-plus1-full-esyali-guney-cephe-masrafsiz-1232552456/detay","https://i0.shbdn.com/photos/55/24/56/lthmb_1232552456lnu.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","ETLİK ŞEHİR HAS. YAKINI 5+1 FULL EŞYALI GÜNEY CEPHE MASRAFSIZ","https://ogulbeyemlaketlik.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","210","5+1","30.000 TL","19 Mart","KeçiörenEtlik / İncirli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-merkez-ankara-sitesinde-bahceli-ozel-terasli-kiralik-4-plus1-daire-1233147467/detay","https://i0.shbdn.com/photos/14/74/67/lthmb_1233147467oo3.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","MERKEZ ANKARA SİTESİNDE BAHÇELİ ÖZEL TERASLI KİRALIK 4+1 DAİRE","https://nextlevelemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","195","4+1","85.000 TL","22 Mart","YenimahalleA.O.Çiftliği(Aoç)"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-borsem-ovecler-kabil-cad-garanti-bankasi-yakini-mobilyali-1-plus1-1236083268/detay","https://i0.shbdn.com/photos/08/32/68/lthmb_12360832686us.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","BORSEM ÖVEÇLER, KABİL CAD. GARANTİ BANKASI YAKINI MOBİLYALI 1+1","https://borsemdikmen.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","70","1+1","35.000 TL","22 Mart","ÇankayaÖveçler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bahcelievler-3-cadde-3-plus1-kiralik-daire-1236080574/detay","https://i0.shbdn.com/photos/08/05/74/lthmb_1236080574joj.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","BAHÇELİEVLER 3. CADDE 3+1 KİRALIK DAİRE","https://2myonetimdanismanlikgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","25.000 TL","22 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-turan-gunes-bulvari-yakini-asansorlu-kiralik-daire-1231658045/detay","https://i0.shbdn.com/photos/65/80/45/lthmb_1231658045nzv.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","Çankaya Turan Güneş Bulvarı yakını Asansörlü Kiralık Daire","https://cbelit.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","174","4+1","36.000 TL","22 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-redstone-castle-susuz-goksu-4-plus1-sifir-kiralik-daire-1221300236/detay","https://i0.shbdn.com/photos/30/02/36/lthmb_1221300236wjr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","REDSTONE CASTLE Susuz Göksu 4+1 Sıfır Kiralık Daire","https://redstonecastle.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","200","4+1","42.500 TL","22 Mart","Yenimahalle"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-2-plus1-mobilyali-super-luks-kiralik-esyali-daire-hersey-dahil-1233145979/detay","https://i0.shbdn.com/photos/14/59/79/lthmb_1233145979423.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","2+1 MOBİLYALI SÜPER LÜKS KİRALIK EŞYALI DAİRE(HERŞEY DAHİL)","https://antikyatirimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","85","2+1","32.000 TL","22 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-alp-emlakdan-kiralik-1-plus1-esyali-daire-1229041601/detay","https://i0.shbdn.com/photos/04/16/01/lthmb_1229041601bh1.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","Alp Emlakdan Kiralık 1+1 Eşyalı Daire","https://alpemlakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","55","1+1","17.500 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-remax-can-dan-kiralik-6-plus1-dubleks-daire-yayla-mah-1236079040/detay","https://i0.shbdn.com/photos/07/90/40/lthmb_1236079040opd.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","REMAX CAN'DAN KİRALIK 6+1 DUBLEKS DAİRE YAYLA MAH.","https://remaxcan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","230","6+1","22.500 TL","22 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ev-bul-dan-selcuklu-mah-2-plus1-dubleks-kiralik-daire-1117842953/detay","https://i0.shbdn.com/photos/84/29/53/lthmb_1117842953ch3.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","EV-BUL'dan SELÇUKLU MAH. 2+1 DUBLEKS KİRALIK DAİRE","https://evbulgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","2+1","13.500 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-m-kemal-mahallesinde-site-ici-2-plus1-oturum-hazir-kiralik-daire-1230390733/detay","https://i0.shbdn.com/photos/39/07/33/lthmb_1230390733jbu.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","M. KEMAL MAHALLESİNDE SİTE İÇİ 2+1 OTURUM HAZIR KİRALIK DAİRE","https://oskaremlaksincan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","100","2+1","18.500 TL","22 Mart","SincanYenikent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tepebasi-mah-1-kat-on-cephe-3-plus1-temiz-kiralik-daire-1236081234/detay","https://i0.shbdn.com/photos/08/12/34/lthmb_1236081234m3s.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TEPEBAŞI MAH. 1. KAT ÖN CEPHE 3+1 TEMİZ KİRALIK DAİRE","https://ismailkaradenizemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","17.500 TL","22 Mart","KeçiörenSanatoryum"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sur-emlaktan-atapark-cadde-yakini-arakat-kiralik-daire-1236078256/detay","https://i0.shbdn.com/photos/07/82/56/lthmb_1236078256bb5.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","SUR EMLAKTAN ATAPARK CADDE YAKINI ARAKAT KİRALIK DAİRE","https://surgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","140","3+1","21.000 TL","22 Mart","KeçiörenUfuktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-yapracik-6.bolgede-y-tipi-onu-acik-kiralik-3-plus1-daire-1236076899/detay","https://i0.shbdn.com/photos/07/68/99/lthmb_1236076899596.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Yapracık 6.Bölgede Y Tipi Önü Açık Kiralık 3+1 Daire","https://turyapyapracik.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","137","3+1","20.000 TL","22 Mart","EtimesgutMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-altinkentten-1-etapta-ara-katta-uygun-fiyatli-2-plus1-1236079142/detay","https://i0.shbdn.com/photos/07/91/42/lthmb_1236079142k46.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ALTINKENTTEN 1. ETAPTA ARA KATTA UYGUN FİYATLI 2+1","https://altinkentyatirim.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","100","2+1","16.000 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eren-gayrimenkul-guneycephe-mutlu-sitesinde-arakatta-yapili-3-plus1-1236078335/detay","https://i0.shbdn.com/photos/07/83/35/lthmb_1236078335svu.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","EREN GAYRİMENKUL GÜNEYCEPHE MUTLU SİTESİNDE ARAKATTA YAPILI 3+1","https://erengayrimenkulankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","135","3+1","22.500 TL","22 Mart","Yenimahalle"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-angora-evleri-esyali-kiralik-sahibinden-ozelgiris-bahce-dubleks-931012449/detay","https://i0.shbdn.com/photos/01/24/49/lthmb_9310124496z8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","ANGORA EVLERİ-EŞYALI-­KİRALIK-SAHİBİ­NDEN-ÖZELGİRİŞ BAHÇE DUBLEKS-","","","","199","4+1","100.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-elif-2-emlak-tan-asansorlu-3-plus1-3.kat-guney-cephe-kiralik-daire-1236061769/detay","https://i0.shbdn.com/photos/06/17/69/lthmb_1236061769hl0.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Elif 2 Emlak'tan Asansörlü 3+1 3.Kat Güney Cephe Kiralık Daire","https://elif2emlakpursaklarofisi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","18.000 TL","22 Mart","PursaklarMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-koru-metro-5-dk.oyak6-3-plus1-sahibinden-yenilenmis-kiralik-5.kat-1236073366/detay","https://i0.shbdn.com/photos/07/33/66/lthmb_12360733666sp.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KORU METRO 5 Dk.Oyak6 3+1 SAHİBİNDEN YENİLENMİŞ KİRALIK 5.KAT","","","","105","3+1","38.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
